organismCode,antibioticCode,sari
AEROM,ACTX,0.181818181818
A_NYI,ACXT,0.318181818182
A_NYI,ACTX,0.227272727273
A_NYI,AERT,0.0909090909091
A_NYI,AAUG,0.318181818182
PANTO,ACOL,0.0
AEROM,ACXT,0.681818181818
ACHRO,AMER,0.0454545454545
COLIF,ACONE,0.227272727273
BHSB,AGEN,0.0454545454545
ALWO,AESBL,1.0
A_NYI,ATEM,0.136363636364
AEROM,AAUG,0.772727272727
MCAT,ANAL,0.0
SAUR,AOXA,0.3125
SMAL,AGEN,0.571428571429
MCAT,ATET,0.0
AEROM,AAMI,0.0
SMAL,AMER,0.35
SORA,APEN,0.2
ECLO,ACONE,0.55
HPIN,ACLA,0.95
A_SFLORA,ACXM,0.2
YEAST,ATET,0.3
MCAT,ACLA,0.15
NLF,ATOB,0.0526315789474
SORA,AVAN,0.0
A_SFLORA,ATEM,0.0526315789474
A_SFLORA,ACXT,0.473684210526
PSEUD,ATRI,0.894736842105
AEROM,ATRI,0.315789473684
PSTU,AAZT,0.368421052632
NLF,AAZT,0.157894736842
A_SFLORA,AAUG,0.526315789474
SPNE,ACHL,0.0
SORA,AERY,0.368421052632
SORA,ACLI,0.210526315789
NLF,AAMI,0.0526315789474
A_SFLORA,ACTX,0.210526315789
A_SFLORA,AERT,0.0526315789474
AEROM,ATEM,0.105263157895
LFC,ACONE,0.157894736842
YEAST,ATRI,0.0526315789474
PSTU,AIMP,0.0
PSTU,ATOB,0.0
NLF,AMER,0.105263157895
PSEUD,AERT,0.526315789474
SMAL,AAMO,0.611111111111
NGON,ACXM,0.222222222222
MCOL,ATET,0.444444444444
PORI,AGEN,0.0
PORI,ACIP,0.0
SMAL,ACTX,0.5
AEROM,AERT,0.388888888889
A_NYI,AAZT,0.5
PORI,ATAZ,0.0
SMAL,ACXM,0.888888888889
ACHRO,ATOB,0.833333333333
NLF,ATIG,0.166666666667
A_MSFAC,AMTZ,0.0
A_NYI,ATOB,0.0555555555556
ACHRO,AAMI,0.722222222222
AXYL,ACIP,1.0
AXYL,ACAZ,0.176470588235
PORI,ACAZ,0.0
MICROC,AFUS,0.117647058824
A_PASTEURE,AMER,0.0
A_NYI,ACOL,0.0588235294118
PORI,AMER,0.0
CPER,AMTZ,0.0
MICROC,AERY,0.235294117647
AXYL,ATAZ,0.0588235294118
PBIV,AMTZ,0.0588235294118
NLF,AAMPC,0.294117647059
AXYL,AGEN,1.0
ACHRO,ACOL,0.176470588235
NLF,ACOL,0.117647058824
ACHRO,AAZT,1.0
MCOL,ACLI,0.1875
SMAL,ATEM,0.8125
YEAST,APEN,0.5625
MCOL,AGEN,0.125
YEAST,AERY,0.125
AEROM,AAZT,0.0625
MICROC,APEN,0.3125
SMAL,ACXT,0.8125
YEAST,ACLI,0.0625
MICROC,AMET,0.1875
MCOL,APEN,0.25
PORI,AAMI,0.0
MMOR,ACOT,0.1875
AEROM,ATOB,0.125
KPNE,ACONE,0.375
MCOL,AERY,0.25
SMAL,AAUG,0.5
YEAST,ACAZ,0.333333333333
A_MSFAC,APEN,0.466666666667
SORA,ATEI,0.0
A_MSFAC,AERY,0.266666666667
A_MSFAC,ACLI,0.133333333333
MODO,ATAZ,0.333333333333
MODO,AMER,0.0
ACHRO,AIMP,0.333333333333
PSEUD,ATIG,0.4
YEAST,AMER,0.0666666666667
MORAX,AAUG,0.133333333333
A_PROVIDEN,ATAZ,0.0
PAER,ATRI,0.466666666667
A_PROVIDEN,AAMO,0.8
A_PROVIDEN,AGEN,0.133333333333
A_PASTEURE,APEN,0.0
A_PROVIDEN,ACXT,0.2
A_PROVIDEN,ACXM,0.2
MODO,AGEN,1.0
A_PROVIDEN,ACTX,0.133333333333
A_PROVIDEN,ACIP,0.2
MODO,AAMI,1.0
A_PROVIDEN,ACAZ,0.0666666666667
A_MSFAC,ATET,0.333333333333
MODO,ACAZ,0.933333333333
MODO,ACIP,0.866666666667
A_PROVIDEN,AAUG,0.866666666667
PSTU,ACOL,0.0
MICROC,AGEN,0.0
ACINE,A_TIMENTIN,0.333333333333
AEROM,ACOL,0.0
SMAL,AAMI,0.533333333333
SINT,ACLI,0.0666666666667
YEAST,AAMI,0.0
MORAX,ACXM,0.0666666666667
YEAST,ATAZ,0.2
SINT,APEN,0.0
SINT,ATET,0.266666666667
SINT,AERY,0.133333333333
AXYL,ATRI,1.0
MICROC,ATRI,0.142857142857
A_NYI,AVAN,0.0
SMAL,ATOB,0.571428571429
SMAL,ATRI,0.785714285714
MICROC,ATET,0.0
AXYL,ATEM,0.928571428571
AXYL,ACXM,1.0
A_SFLORA,AVAN,0.0714285714286
AXYL,ACXT,1.0
AXYL,ACTX,0.928571428571
AXYL,AAMO,0.571428571429
CSTR,AVAN,0.0
PAER,ATET,0.5
SEPI,AMLS,0.214285714286
BHSB,ACIP,0.142857142857
A_SFLORA,ATOB,0.142857142857
MICROC,ARIF,0.0714285714286
MCOL,ACIP,0.357142857143
AXYL,AAUG,0.214285714286
A_SFLORA,ACOL,0.0714285714286
AEROM,ATIG,0.142857142857
A_SFLORA,AAZT,0.5
SAUR,ATAZ,0.0714285714286
MICROC,ACIP,0.428571428571
MICROC,ACLI,0.0714285714286
EASB,ACAZ,0.230769230769
SHAEM,ARIF,0.0769230769231
BHSCG,AGEN,0.0
EASB,ACIP,0.0
AXYL,AERT,0.0769230769231
SHAEM,ATET,0.538461538462
SHAEM,ATRI,0.538461538462
EASB,ATEM,0.0769230769231
EASB,ATAZ,0.230769230769
SMAL,AAZT,0.538461538462
STAPH,AMLS,0.615384615385
EASB,AGEN,0.0769230769231
A_NYI,ATEI,0.0
EASB,AERT,0.230769230769
EASB,ACXT,0.923076923077
SORA,ATET,0.384615384615
EASB,ACTX,0.230769230769
EASB,ACXM,0.384615384615
PPUT,ACIP,0.153846153846
PPUT,AGEN,0.0
EASB,ATRI,0.0769230769231
PPUT,ATAZ,0.153846153846
MICROC,AVAN,0.0
SHAEM,AGEN,0.307692307692
SHAEM,APEN,1.0
SHAEM,ACIP,0.615384615385
SHAEM,ACLI,0.692307692308
SHAEM,AERY,0.692307692308
SINT,ATEI,0.0
SANG,AMLS,0.615384615385
HAEMO,ANAL,0.0769230769231
EASB,AAMO,1.0
EASB,AAUG,0.923076923077
A_SFLORA,ATEI,0.0769230769231
A_PASTEURE,ATOB,0.153846153846
HAEMO,ACLA,0.923076923077
SINT,AVAN,0.0
AXYL,AAMI,1.0
YEAST,AMUP,0.0
PAER,AERY,0.166666666667
PAER,APEN,0.75
HALV,AGEN,0.0
HINF,ACHL,0.0
DIPHT,ATRI,0.833333333333
A_SFLORA,AAMPC,0.5
A_SFLORA,AESBL,0.75
DIPHT,AGEN,0.25
SHAEM,AFUS,0.416666666667
BHSB,ATRI,0.166666666667
YEAST,AFUS,0.25
AFAE,AGEN,0.0
AFAE,ACIP,0.666666666667
SHAEM,AMUP,0.0
HALV,ATAZ,0.416666666667
BHSB,ARIF,0.0
YEAST,AMET,0.0
PAER,ACLI,0.0833333333333
A_PASTEURE,AAMI,0.0833333333333
YEAST,AAMO,0.833333333333
A_MSFAC,ACIP,0.166666666667
HALV,ACTX,0.583333333333
YEAST,ARIF,0.0
HALV,ACIP,0.0
HALV,ACAZ,0.583333333333
HALV,AAUG,0.666666666667
HALV,AAMO,0.666666666667
SAUR,AMER,0.0
A_MSFAC,AGEN,0.0
HALV,ACXT,0.0833333333333
AFAE,ATAZ,0.0
HAEMO,ACIP,0.0
PROTE,ACONE,0.0833333333333
AXYL,AMER,0.0833333333333
SAUR,ACAZ,0.0833333333333
SAUR,AAMI,0.0
SMAL,ATIG,0.333333333333
HALV,ACXM,0.5
PPUT,ACAZ,0.333333333333
DIPHT,ACIP,0.5
DIPHT,AERY,0.636363636364
A_NFIC,ACLI,0.272727272727
PPUT,AMER,0.636363636364
DIPHT,AFUS,0.181818181818
PAER,ACHL,1.0
COLIF,ACLI,0.181818181818
DIPHT,APEN,0.909090909091
DIPHT,ARIF,0.0
NEISS,ACXM,0.454545454545
COLIF,ATET,0.181818181818
MORAX,ACLA,0.0909090909091
MCAT,AAMO,0.909090909091
HINF,AOFL,0.181818181818
ACHRO,AAMO,0.636363636364
CORYN,AMLS,0.818181818182
ACHRO,AAUG,0.363636363636
HALV,AERT,0.0
MORAX,ATET,0.0909090909091
A_NFIC,AERY,0.181818181818
DIPHT,ACLI,0.636363636364
PMUL,APEN,0.0
DIPHT,ATET,0.363636363636
CITRO,A_TIMENTIN,0.363636363636
SMAL,ACOL,0.0
BHSG,AMLS,0.454545454545
SMAL,AERT,0.727272727273
A_NFIC,APEN,0.181818181818
A_NFIC,ATET,0.272727272727
PMUL,AMER,0.0
BHSB,AAMO,0.181818181818
COLIF,APEN,0.727272727273
MMOR,A_TIMENTIN,0.181818181818
ACHRO,ACXM,1.0
SPNE,AOFL,0.545454545455
COLIF,AERY,0.181818181818
ENTC,ACIP,0.0909090909091
DIPHT,AMET,0.272727272727
A_PROVIDEN,ATEM,0.0909090909091
DIPHT,AMUP,0.909090909091
A_PASTEURE,ACOL,0.0
PMUL,AAMI,0.0909090909091
ACHRO,ACTX,0.818181818182
CITRO,ACOT,0.181818181818
ACHRO,ACXT,1.0
BHSCG,ACIP,0.0
ENTC,APEN,0.909090909091
MCOL,ATRI,0.363636363636
A_PROVIDEN,AMER,0.0
HALV,ATEM,0.181818181818
ACHRO,ATEM,1.0
VIRST,ATEI,0.0
AHYD,AGEN,0.0
NEISS,ACTX,0.1
AHYD,ACAZ,0.1
AHYD,ACIP,0.2
PAER,AOFL,0.3
MODO,ACOL,1.0
ENTC,AERY,0.4
MCOL,ACAZ,0.2
SMAL,A_TIMENTIN,0.1
SHAEM,AMET,0.8
BACIL,ALIN,0.0
PVUL,AMER,0.0
PVUL,ATOB,0.0
PVUL,ATIG,0.1
BHSB,ALIN,0.0
MODO,AAZT,1.0
PVUL,AAZT,0.0
BHS,APEN,0.0
NEISS,AAMO,0.0
PVUL,AAMI,0.0
NEISS,AAUG,0.0
BHS,ACLI,0.0
BCER,AMLS,1.0
AFAE,ACAZ,0.1
BHS,AERY,0.1
MODO,ATOB,1.0
CORYN,ATEI,0.0
A_PASTEURE,AAZT,0.1
A_PROVIDEN,AERT,0.1
AXYL,ATOB,1.0
PMUL,ATOB,0.1
VIRST,ACLI,0.2
PMUL,ATIG,0.0
A_NYI,ATIG,0.0
PMUL,AAZT,0.0
A_ACOCCUS,AMTZ,0.0
HAEMO,AERY,0.8
A_PROVIDEN,ATRI,0.4
EFAS,ACIP,0.1
MORAX,AAMO,0.3
PPUT,AAMI,0.0
VIRST,AERY,0.4
MCOL,ATAZ,0.2
VIRST,APEN,0.2
VIRST,AVAN,0.0
SLIQ,ACAZ,0.0
A_ESCHERIC,ATEM,0.0
PSTUA,ATRI,0.555555555556
AHYD,AMER,0.0
PSTUA,ATEM,0.0
PSTUA,ATAZ,0.0
PSTUA,ACXT,0.0
AHYD,ATAZ,0.111111111111
PSTUA,AGEN,0.111111111111
PSTUA,AERT,0.0
BHS,ATEI,0.0
PSTUA,ACXM,0.111111111111
PSTUA,ACTX,0.222222222222
PSTUA,ACIP,0.111111111111
PSTUA,ACAZ,0.111111111111
SLIQ,ACIP,0.0
SLIQ,ACTX,0.0
PAER,AFUS,0.0
MICROC,AMUP,1.0
SLIQ,ACXM,0.666666666667
SLIQ,AAUG,0.333333333333
PAER,AMET,0.333333333333
PAER,AMUP,0.0
A_ESCHERIC,ACIP,0.0
PAER,ARIF,0.0
A_ESCHERIC,ACXM,0.0
PMUL,ACOL,0.0
BHSB,AMET,0.111111111111
A_ESCHERIC,AGEN,0.0
AXYL,ACOL,0.0
BHSB,AMUP,0.0
PAER,AMLS,1.0
COLIF,AFUS,0.444444444444
BHS,AVAN,0.0
ENTC,ACLI,0.666666666667
AXYL,AAZT,1.0
CLOST,AMTZ,0.0
A_ESCHERIC,AAMO,0.222222222222
A_ESCHERIC,ATAZ,0.0
BHSA,ACHL,0.0
A_PASTEURE,ATIG,0.0
PSTUA,AAUG,0.888888888889
PVUL,ACOL,0.777777777778
SLIQ,AAMO,0.333333333333
LFC,AERY,0.111111111111
BHSB,AFUS,0.0
PROTE,AERY,0.555555555556
HALV,ATRI,0.0
MCOL,AAMO,0.777777777778
NLF,AESBL,0.888888888889
BACIL,AMLS,1.0
PROTE,ACLI,0.444444444444
PSTUA,AAMO,0.555555555556
SEPI,AVAN,0.0
SMIT,AVAN,0.0
LFC,APEN,0.666666666667
ACHRO,ATRI,1.0
PROTE,ATET,0.111111111111
SMIT,APEN,0.222222222222
SMIT,AERY,0.444444444444
SMIT,ACLI,0.0
YEAST,ACOL,0.0
YEAST,ATOB,0.333333333333
PROTE,APEN,0.777777777778
YEAST,AAZT,0.666666666667
AFAE,AMER,0.0
NEISS,ACIP,0.0
SLIQ,ATEM,0.0
SLIQ,ACXT,0.0
COLIF,AMUP,0.0
SLIQ,AERT,0.0
SLIQ,AGEN,0.0
SLIQ,ATAZ,0.0
LFC,ACLI,0.111111111111
ACHRO,AERT,0.0
COLIF,ARIF,0.0
A_NSF,AMTZ,0.0
LFC,ATET,0.222222222222
CKOS,ACONE,0.0
AFAE,AAMI,0.0
SLIQ,ATRI,0.111111111111
CALB,AITR,0.0
CALB,AAMPH,0.0
YEAST,ATIG,0.25
AHYD,AAMI,0.0
CALB,AMF,
CALB,APCZ,
STREP,ACLI,0.5
CALB,AVOR,0.0
NEISS,ANAL,0.375
CALB,AAND,
CALB,AFLUC,0.0
STREP,APEN,0.0
CNS,ACXT,0.25
STREP,ATEI,0.0
SMIT,ATEI,0.0
STREP,ATET,1.0
PAER,AAMO,0.75
BHSCG,ATRI,0.0
SHAEM,AVAN,0.0
BHSCG,ARIF,0.125
MORAX,ANAL,0.0
A_ARADIORES,ATAZ,0.0
A_ARADIORES,AGEN,0.0
A_ARADIORES,ACIP,0.0
COLIF,AMET,0.25
CALB,ACAS,0.0
STREP,AERY,0.75
A_PROVIDEN,ATOB,0.25
A_ESCHERIC,ATRI,0.0
A_SFLORA,ATIG,0.0
PMIR,ACONE,0.0
A_PROVIDEN,AAMI,0.0
ENTC,ATAZ,0.125
MCOL,AMER,0.25
MCOL,AMLS,0.75
PSEUD,AAMPC,0.125
AEROM,AAMPC,0.5
A_NYI,AIMP,0.125
EFAS,ACLI,0.625
EFAS,AERY,0.5
AEROM,AESBL,0.75
EFAS,ATIG,0.0
MCOL,AAMI,0.25
ENTC,ACAZ,0.0
A_ISOLATED,ACLI,0.375
STREP,AVAN,0.125
A_PROVIDEN,ACOL,0.875
A_ESCHERIC,ACTX,0.0
A_ESCHERIC,ACAZ,0.0
A_ESCHERIC,AAUG,0.125
A_ESCHERIC,ACXT,0.125
A_ESCHERIC,AERT,0.0
BHS,ATET,0.625
ENTC,ADAP,0.0
SLUG,ATRI,0.428571428571
SLUG,ATET,0.285714285714
SLUG,ACLI,0.142857142857
SLUG,ARIF,0.0
EFAS,ATRI,0.285714285714
SLUG,APEN,1.0
EFAS,ATAZ,0.142857142857
SLUG,AMUP,0.0
EFAS,APEN,1.0
SLUG,AFUS,0.142857142857
SLUG,AERY,0.285714285714
CBRA,ACIP,0.0
MCOL,ATEM,0.428571428571
CBRA,ACAZ,0.142857142857
CBRA,ATAZ,0.142857142857
EFAS,ACAZ,0.0
SLUG,ACIP,0.0
A_NYI,AAMPC,0.142857142857
CBRA,ACTX,0.142857142857
CBRA,ACXM,0.142857142857
CBRA,ACXT,0.857142857143
PROTE,AFUS,0.142857142857
CBRA,AERT,0.0
CBRA,AGEN,0.0
CBRA,ATEM,0.0
CBRA,ATRI,0.142857142857
SLUG,AGEN,0.0
AXYL,ATIG,0.285714285714
COLIF,AMLS,0.857142857143
AHYD,ATEM,0.0
MCOL,AERT,0.285714285714
ENTC,AAMI,0.0
AHYD,ACXT,0.714285714286
RORN,AAMO,0.857142857143
RORN,AAUG,0.142857142857
RORN,ACAZ,0.0
AHYD,ACXM,0.285714285714
AHYD,ACTX,0.285714285714
RORN,ACIP,0.0
RORN,ACTX,0.0
RORN,ACXM,0.142857142857
AHYD,AAUG,1.0
RORN,ACXT,0.0
RORN,AERT,0.0
AHYD,AAMO,1.0
RORN,AGEN,0.142857142857
RORN,ATAZ,0.142857142857
RORN,ATEM,0.0
MCOL,ACXT,0.285714285714
A_MSFAC,AFUS,0.285714285714
PROTE,AMET,0.428571428571
A_MSFAC,AMET,0.0
PROTE,AMUP,0.142857142857
CBRA,AAUG,0.857142857143
MCOL,AAUG,0.571428571429
A_NFLORA,ATET,0.142857142857
A_NFLORA,APEN,0.428571428571
SMAR,ACONE,0.0
A_NFLORA,AERY,0.285714285714
YEAST,ATEM,0.428571428571
A_NFLORA,ACLI,0.285714285714
MCOL,ACTX,0.285714285714
A_NFIC,AGEN,0.0
MCOL,ACXM,0.285714285714
A_NFIC,ACIP,0.142857142857
YEAST,AAUG,1.0
A_MSFAC,ATRI,0.0
A_MSFAC,ARIF,0.0
AFAE,ATEM,0.571428571429
A_MSFAC,AMUP,0.0
A_MSFAC,AMLS,1.0
PROTE,ARIF,0.0
RORN,ATRI,0.0
HINF,AERY,0.428571428571
YEAST,ACTX,0.571428571429
BHSCG,AFUS,0.0
LFC,ARIF,0.0
BHSCG,AMET,0.0
AFAE,AAMO,0.0
BHSCG,AMUP,0.0
CALB,AFLUZ,0.0
PANTO,AAMPC,0.714285714286
LFC,AMET,0.0
YEAST,AERT,0.142857142857
YEAST,ACXM,0.571428571429
DIPHT,AVAN,0.0
BHSG,AVAN,0.0
LFC,AFUS,0.285714285714
YEAST,ACXT,1.0
LFC,AMUP,0.0
CBRA,AAMO,0.857142857143
PANTO,AESBL,1.0
STAPH,AVAN,0.0
MORAX,ACIP,0.0
HALV,AMER,0.0
SHAEM,AMLS,0.142857142857
VIRST,ATET,0.285714285714
ENTC,AMER,0.0
MODO,AIMP,0.571428571429
AFAE,ACXM,0.714285714286
VIRST,AMLS,1.0
AHYD,ATRI,0.285714285714
SORA,AMLS,1.0
A_EAVIUM,AVAN,0.0
EASB,AAMI,0.0
A_ISOLATED,ACIP,0.333333333333
YEAST,AAMPC,0.0
PAER,ACXT,0.833333333333
AFAE,ATOB,0.0
LFC,AMLS,1.0
A_EAVIUM,ATEI,0.0
YEAST,AMTZ,0.0
PROTE,AMLS,0.333333333333
A_ARADIORES,AAMI,0.0
SMIT,AMLS,1.0
PAER,AAUG,0.833333333333
A_ISOLATED,AERY,0.833333333333
A_ARADIORES,AMER,0.0
AFAE,ACOL,0.0
A_ISOLATED,AGEN,0.166666666667
PAER,ACXM,0.833333333333
ACHRO,ATIG,0.166666666667
MCOL,AAZT,0.5
A_NFLORA,AMLS,0.666666666667
SMIL,AAMO,0.5
A_ISOLATED,ATET,0.333333333333
A_ISOLATED,ATRI,0.833333333333
A_NFIC,AMTZ,0.0
A_ISOLATED,APEN,0.5
A_EAVIUM,ATET,0.5
SLUG,AMET,0.0
MICROC,AMLS,0.833333333333
EFAS,AAMI,0.0
HALV,AAMI,0.0
A_ANAEROBE,APEN,0.0
NEISS,AGEN,0.0
EASB,AMER,0.0
BHSA,AOFL,0.333333333333
NEISS,AERT,0.0
YEAST,AMLS,0.833333333333
EASB,ACOL,0.0
A_PASTEURE,ATET,0.0
A_SFLORA,AIMP,0.0
A_PROVIDEN,AAZT,0.333333333333
PAER,ATEM,0.666666666667
A_PROVIDEN,ATIG,0.5
EASB,ATOB,0.0
MCOL,ATOB,0.333333333333
NEISS,ATRI,0.833333333333
EFAS,AMER,0.0
NEISS,ATAZ,0.0
HALV,ATOB,0.0
BHSG,ATEI,0.0
NEISS,ATEM,0.0
AHYD,AERT,0.5
AFAE,AERT,0.0
PAER,AERT,0.6
A_ARADIORES,AERT,1.0
AHS,AAMO,0.0
NEISS,ACXT,0.0
BHSB,ACAZ,0.0
A_MSFAC,AAMI,0.0
A_MSFAC,ACAZ,0.0
A_ARADIORES,ACXM,0.2
A_ARADIORES,ATEM,0.6
ENTC,AAZT,0.4
A_ARADIORES,ATRI,1.0
A_ANAEROBE,ACLI,0.6
A_MSFAC,AMER,0.0
SPYO,ACLI,0.0
CNS,AAMO,0.4
SPYO,AERY,0.0
AFAE,ACXT,0.0
A_ARADIORES,ACXT,0.6
AHYD,ATIG,0.0
PAER,ACTX,0.6
SPYO,APEN,0.0
BHSA,ACIP,0.0
BHSB,ATAZ,0.0
AHYD,ACOL,0.0
A_ARADIORES,AAMO,0.4
BHSA,AGEN,0.2
SPNE,AGEN,1.0
PSEUD,A_CEFPODOX,1.0
STREP,AMLS,0.2
EASB,ATIG,0.2
YEAST,AVAN,0.0
AFAE,ATRI,1.0
ENTC,ACOL,0.2
PSEUD,AESBL,1.0
AHYD,AAZT,0.0
A_ARADIORES,AAUG,0.4
A_ARADIORES,ACAZ,0.2
ALWO,AOFL,0.4
A_ARADIORES,ACTX,0.4
AHYD,ATOB,0.0
CBRA,AAMPC,0.0
PAER,ANEO,0.0
BHSCG,AAMI,0.0
A_PREVOTEL,AMTZ,0.2
PROPI,AVAN,0.0
PORI,AAZT,0.8
PORI,ACOL,0.0
MICROC,ATEI,0.0
A_ESCHERIC,ATOB,0.0
BHSCG,ATAZ,0.0
A_EAVIUM,AAMO,0.0
A_SPORCINUS,ACLI,0.0
PROPI,ACIP,0.0
A_MSFAC,ATAZ,0.0
A_NSF,ACIP,0.0
PORI,ATOB,0.0
AEROM,AIMP,0.4
MCOL,AVAN,0.2
EFAM,ATIG,0.0
HALV,ACOL,0.0
A_NSF,AGEN,0.2
HALV,ATIG,0.0
MCOL,ATIG,0.0
A_SPORCINUS,ATET,0.8
A_SPORCINUS,ATEI,0.2
A_NSF,ATRI,0.6
A_SPORCINUS,APEN,0.0
A_SPORCINUS,AERY,0.2
PROTE,ACHL,0.6
A_SFLORA,ALIN,0.0
SMIL,AGEN,0.2
BHSCG,ACAZ,0.0
MMOR,ACONE,0.0
NEISS,ACAZ,0.0
A_EAVIUM,ALIN,0.0
ENTC,ATOB,0.0
EASB,AAZT,0.6
AFAE,ACTX,0.2
SMIT,ATET,0.4
A_NFIC,AMLS,0.8
YEAST,ATEI,0.0
A_ISOLATED,AVAN,0.0
SPYO,ATET,0.0
A_EAVIUM,AGEN,0.0
A_ESCHERIC,AAZT,0.0
AFAE,AAZT,1.0
SMIL,ACIP,0.2
EASB,AAMPC,0.0
BHSCG,AMER,0.0
A_AHAEMOLYT,ACIP,0.4
SCON,AMLS,0.8
A_ESCHERIC,AAMI,0.0
A_AHAEMOLYT,AGEN,0.0
MICROC,ALIN,0.0
AHS,AMOX,0.0
HALV,AAZT,0.75
YEAST,AESBL,0.25
ENTC,AERT,0.0
MCOL,AFUS,0.5
HINF,ACIP,0.0
EFAS,AAZT,0.5
EGAL,ATEI,0.0
KPNE,AIMP,0.25
KOXY,ACONE,0.0
MCOL,AMUP,0.0
MCOL,AMET,0.25
AFAE,AAUG,0.0
ENTC,ATEM,0.0
HPIN,ACIP,0.0
HINF,AGEN,0.0
EGAL,AVAN,0.0
EGAL,ALIN,0.0
EFAS,ACOL,0.0
EGAL,AGEN,0.0
EGAL,AAMO,0.25
EFAS,ATOB,0.25
ENTC,AAUG,0.75
YEAST,ALIN,0.0
ENTC,ACTX,0.0
MCOL,ARIF,0.0
ENTC,ACXM,0.25
ENTC,ACXT,0.5
MCOL,ACOL,0.25
A_RTERRIGEN,AAMO,1.0
PAER,AVAN,0.0
A_RTERRIGEN,AIMP,0.0
SAUR,AERT,0.0
SAUR,ACXM,0.25
SAUR,ACTX,0.0
BCEP,ACIP,1.0
BCEP,ACAZ,0.25
A_ISOLATED,AFUS,0.5
SAUR,AAZT,0.25
SAUR,AAUG,0.5
A_ISOLATED,ARIF,0.25
SAUR,AAMO,0.75
RORN,ATOB,0.0
BACIL,AAMO,0.25
RORN,ATIG,0.0
RORN,AMER,0.0
A_SPORCINUS,AVAN,0.0
AVIR,ATEI,0.0
RORN,AAZT,0.25
AVIR,ATET,0.0
AVIR,AVAN,0.0
A_RTERRIGEN,A_CEFPODOX,0.25
A_RTERRIGEN,ATAZ,0.25
BCEP,AGEN,1.0
BCEP,AMER,0.0
BCEP,ATAZ,0.0
A_ELUDWIGII,AERT,0.25
A_ELUDWIGII,AAUG,1.0
A_ELUDWIGII,ACAZ,0.25
ALWO,ACHL,0.0
A_ELUDWIGII,ACIP,0.0
ALWO,ACOT,0.0
A_ELUDWIGII,ACTX,0.25
A_ELUDWIGII,ACXM,0.5
A_ELUDWIGII,ACXT,1.0
PAER,ATEI,0.0
A_ELUDWIGII,AGEN,0.0
SAUR,ATEM,0.0
BHSA,ARIF,0.0
A_ELUDWIGII,ATAZ,0.25
A_ELUDWIGII,ATEM,0.25
BHSA,ALIN,0.0
A_ELUDWIGII,ATRI,0.0
A_ESCHERIC,AMER,0.0
A_ESCHERIC,ATIG,0.0
SAUR,ATOB,0.0
BFRA,ACLI,0.0
A_RTERRIGEN,AMER,0.0
A_RTERRIGEN,AGEN,0.0
A_ELUDWIGII,AAMO,1.0
RORN,AAMI,0.0
A_PALCALIGE,ACIP,0.0
A_PALCALIGE,ACAZ,0.0
A_PALCALIGE,AAMI,0.0
PROTE,AMTZ,0.0
A_NYI,AESBL,0.75
PRET,AAMO,0.0
PROPI,ATRI,0.25
PRET,AAUG,0.5
PRET,ACAZ,0.0
PROPI,ARIF,0.0
PROPI,APEN,0.0
PROPI,AMUP,1.0
PRET,ACIP,0.0
PRET,ACTX,0.0
PROPI,AGEN,0.25
PRET,ACXM,0.0
PRET,ACXT,0.0
PRET,AERT,0.0
PRET,ATRI,0.25
PRET,AGEN,0.0
PRET,ATAZ,0.0
A_PALCALIGE,AGEN,0.0
A_PALCALIGE,AMER,0.0
A_PALCALIGE,ATAZ,0.0
PSTUA,AMER,0.0
A_RTERRIGEN,ACXT,1.0
A_RTERRIGEN,ACXM,1.0
A_RTERRIGEN,ACTX,0.75
A_RTERRIGEN,ACIP,1.0
A_RTERRIGEN,ACAZ,0.75
QMCOL,AGEN,0.0
A_RTERRIGEN,AAUG,1.0
PSTUA,ATOB,0.25
PSTUA,ATIG,0.5
PSTUA,ACOL,0.75
A_NFIC,ATAZ,0.0
PSTUA,AAZT,0.0
PSTUA,AAMI,0.0
A_NFIC,AAMI,0.0
PMUL,ATET,0.0
A_PROVIDEN,A_CEFPODOX,0.0
A_PROVIDEN,AIMP,0.0
A_NFIC,ACAZ,0.0
A_NFIC,AMER,0.0
A_PASTEURE,ANAL,0.0
BOVA,AMTZ,0.0
PRET,ATEM,0.0
SMIL,ACXM,0.0
CBRA,AMER,0.0
CGLA,AVOR,0.25
SLUG,AVAN,0.0
SLUG,AMLS,0.75
CGLA,APCZ,
CGLA,AMF,
CGLA,AITR,1.0
CGLA,AFLUZ,0.25
CGLA,AFLUC,0.0
CGLA,ACAS,0.0
SMIL,ATAZ,0.0
CGLA,AAMPH,0.0
SPNE,ACOL,1.0
SPNE,ACTX,0.0
CBRA,ATOB,0.0
SPNE,ACXM,0.0
SPYO,AVAN,0.0
SMAL,AIMP,0.5
SPARAS,AVAN,0.0
SMIL,ACTX,0.0
SMIL,ATEM,0.0
SPYO,ATEI,0.0
A_ALCALIGE,ACAZ,0.0
SMIL,AERT,0.0
SMIL,ATRI,0.0
SMIL,ACXT,0.0
NMEN,AAZT,0.0
SMIL,AAUG,0.0
SPARAS,ACLI,0.0
SPARAS,AERY,0.0
SPARAS,APEN,0.25
SPARAS,ATEI,0.0
SPARAS,ATET,0.0
SMIL,ACAZ,0.0
CBRA,ATIG,0.0
A_ALCALIGE,ACIP,0.75
NGON,ACTX,0.0
A_ALCALIGE,AMER,0.0
NEISS,AERY,0.75
CBRA,AAMI,0.0
AHYD,AAMPC,0.25
NEISS,APEN,0.75
