organismCode,antibioticCode,sari
AFAE,ACIP,1.0
SLIQ,ACOL,0.166666666667
CSTR,ATRI,0.5
SMIT,ACLI,0.0
STREP,AGEN,0.0
AFAE,AAMI,0.0
BCEP,ACIP,0.666666666667
AFAE,ACAZ,0.333333333333
SMIT,ATRI,0.666666666667
BCEP,ACELX,1.0
CORYN,AVAN,0.0
AEROC,AERY,0.0
AFAE,AGEN,0.0
BCEP,AAUG,1.0
AFAE,AMER,0.0
SHAEM,ACXT,0.0
SAGA,AAMO,0.0
AEROC,APEN,0.0
AEROC,ACLI,0.0
AFAE,ATAZ,0.0
AEROC,ANIT,0.0
A_SBOVIS,AAMO,0.0
CSTR,AGEN,0.166666666667
SMIL,ACELX,0.0
NLF,AAUG,0.166666666667
BCEP,AGEN,0.666666666667
AEROC,ATEI,0.0
BCEP,ANIT,1.0
ACINE,AIMP,0.0
BCEP,ATRI,0.666666666667
BHSCG,ATEI,0.0
SMIL,ACIP,0.333333333333
NLF,ATRI,0.166666666667
NLF,ACELX,0.166666666667
SMIL,AGEN,0.0
NLF,AGEN,0.166666666667
NLF,ANIT,0.333333333333
EFAS,ATET,1.0
AFAE,ANIT,0.8
LFC,ACTX,0.4
LFC,ACXT,0.4
AXYL,AMER,0.0
EASB,AMER,0.0
MCOL,ATEM,0.4
EASB,ATAZ,0.0
AXYL,ATAZ,0.0
KPNE,AAMO,1.0
STAPH,ARIF,0.0
EASB,ATEM,0.0
AFAE,ACELX,0.0
AFAE,AAUG,0.0
AXYL,ACAZ,0.2
AXYL,AGEN,1.0
LFC,ACAZ,0.4
EASB,ACTX,0.0
LFC,ATAZ,0.4
PAER,ACTX,0.6
STREP,ATEI,0.0
STREP,ATET,0.8
AXYL,ACIP,1.0
EFAS,ACELX,0.4
MCOL,AERT,0.4
NGON,ANAL,0.4
EASB,AAMI,0.0
STAPH,AMUP,0.0
PAER,ACXT,0.8
EASB,AMEC,0.0
EASB,AAMPC,0.0
AFAE,ATRI,1.0
PAER,AMEC,0.6
EASB,ACAZ,0.0
ENTC,AAMI,0.25
EASB,ACXT,1.0
EASB,AERT,0.0
KLEBS,AAZT,0.8
MCOL,AMEC,0.6
SLIQ,AAMPC,0.4
AXYL,AAMI,1.0
AEROM,ACIP,0.0
SMIL,AAUG,0.0
AEROC,ATRI,1.0
PSEUD,ACXM,1.0
AEROM,AAMI,0.0
AEROM,AAUG,0.8
AEROM,ACAZ,0.0
A_SBOVIS,AVAN,0.0
AEROM,ACELX,1.0
AEROM,ACTX,0.0
CALB,AMF,
AEROM,ACXT,0.6
AEROM,AERT,0.2
CGLA,AVOR,0.0
AEROM,AGEN,0.0
AEROM,AMEC,0.0
AEROM,AMER,0.0
AEROM,ANIT,0.0
CALB,AVOR,0.0
BCEP,ATAZ,0.0
BCEP,AMER,0.0
CBRA,AAUG,0.8
CBRA,ACELX,0.6
CGLA,AMF,
CGLA,AITR,0.8
CGLA,AFLUZ,0.8
CGLA,AFLUC,0.0
CGLA,ACAS,0.0
CGLA,AAND,
CGLA,AAMPH,0.0
CFRE,ATOB,0.6
SAUR,AAMO,0.6
BCEP,ACAZ,0.0
BCEP,AAMI,0.6
SMAL,AAMPC,0.4
CBRA,ATRI,0.0
CBRA,ANIT,0.0
SMAL,AESBL,0.8
CBRA,AGEN,0.0
CBRA,ACIP,0.0
CALB,APCZ,
CGLA,APCZ,
SLIQ,AESBL,1.0
SMIT,ACELX,0.2
BHSA,ATEI,0.0
CORYN,ARIF,0.0
AEROM,ATEM,0.0
CALB,AFLUC,0.0
CALB,ACAS,0.0
CALB,AITR,0.25
CALB,AAND,
AEROM,ATRI,0.0
SMIT,ATET,0.2
CORYN,AMUP,0.6
CSTR,ACIP,0.2
CALB,AAMPH,0.0
CBRA,ATEM,0.25
BCER,ATET,0.75
CBRA,AMER,0.0
CBRA,ATAZ,0.0
AXYL,ACOL,0.0
CBRA,AMEC,0.0
EFAS,AAUG,0.0
BCEP,ACOL,1.0
ENTAE,AFOS,0.25
AEROC,AAMO,0.0
CFRE,ACXM,0.0
AXYL,ACELX,1.0
AXYL,AERT,0.0
ENTC,ACTX,0.5
BHS,AAMO,0.0
AXYL,AAUG,0.0
BHSCG,AMLS,1.0
BHS,ANIT,0.0
BHS,ATRI,0.0
CSTR,ANIT,1.0
ENTC,ACXT,0.25
CBRA,ACOL,0.0
EFAS,ACIP,0.5
CBRA,AERT,0.0
BCER,AFUS,1.0
ACINE,ACXM,0.75
CALB,AFLUZ,0.0
KLEBS,ACOT,0.75
ENTC,ATEM,0.25
ENTC,ATAZ,0.0
BCER,ACLI,0.0
BCER,ACIP,0.0
AXYL,ATRI,1.0
BCER,AGEN,0.0
ENTC,AMER,0.25
AXYL,ATEM,1.0
ACINE,ACOT,0.0
AXYL,ANIT,1.0
BCER,AMET,1.0
AXYL,AMEC,1.0
CBRA,AAMI,0.0
ENTC,AMEC,0.25
CBRA,ACAZ,0.0
BCER,APEN,1.0
ENTC,AERT,0.25
CBRA,ACTX,0.0
CBRA,ACXT,1.0
BCER,AERY,0.0
CSTR,AMET,0.25
BACIL,APEN,1.0
SAGA,AAUG,0.0
BACIL,ATET,0.0
SMIT,ACIP,1.0
MCOL,ACOL,0.25
SMIT,AAUG,0.0
EASB,ACOL,0.0
BACIL,AERY,0.5
BACIL,ACLI,0.25
BACIL,ACIP,0.0
A_SBOVIS,ACELX,0.0
ENTC,ACAZ,0.5
A_SVIRIDANS,ATRI,0.25
A_SVIRIDANS,ANIT,0.0
DIPHT,ACIP,0.5
SMAL,ATOB,0.75
MMOR,AAMO,0.5
SMAL,A_CEFPODOX,1.0
NGON,ASPE,0.0
DIPHT,AGEN,0.0
DIPHT,AMET,0.0
DIPHT,APEN,0.5
SMIL,AVAN,0.0
DIPHT,ATRI,0.5
AEROM,ATAZ,0.0
BACIL,ATRI,1.0
AEROM,AESBL,1.0
SMIT,ATEI,0.0
PPUT,ACELX,1.0
SAGA,ACIP,0.25
CSTR,ACLI,0.5
SAGA,ACELX,0.0
CSTR,AFUS,0.25
LFC,ATEM,0.25
CSTR,ATET,0.25
CSTR,AAUG,0.0
CSTR,AERY,0.5
PPUT,AAUG,0.75
SAGA,AGEN,0.5
PAER,ATEM,0.75
CSTR,APEN,0.75
PPUT,ANIT,1.0
PPUT,ATRI,1.0
LFC,AERT,0.25
PAER,AERT,0.75
NGON,ACIX,0.0
YEAST,AITR,0.666666666667
AERU,ATRI,1.0
NGON,ACONE,0.0
ALWO,AESBL,0.666666666667
YEAST,AMF,
AERU,AAMO,0.0
NGON,ATET,0.333333333333
AVIR,AAUG,0.0
SSAL,ANIT,0.0
AVIR,ACELX,0.0
AERU,ACELX,0.0
AERU,ANIT,0.0
PROTE,AAMO,1.0
AERU,AGEN,0.333333333333
SMIT,AAMO,0.0
PPUT,ACXT,0.666666666667
YEAST,APCZ,
SSAL,AVAN,0.0
SSAL,ATRI,1.0
LFC,ACXM,0.333333333333
ACHRO,ACIP,1.0
NGON,AAZI,0.0
KPNE,AIMP,0.0
SALMO,ATRI,0.0
KOXY,ATOB,0.333333333333
SALMO,ANIT,0.0
AHYD,ANIT,0.0
SALMO,AGEN,0.0
AHYD,AGEN,0.0
AHYD,ACIP,0.0
AHYD,ACELX,1.0
SALMO,ACIP,0.0
AHYD,AAUG,1.0
AEROM,ACOL,0.0
SALMO,ACELX,0.0
SALMO,AAUG,0.0
MCOL,AAMPC,0.333333333333
LFC,A_CEFPODOX,0.333333333333
LFC,AAMI,0.333333333333
LFC,AAMO,0.666666666667
SAGA,ACLI,0.0
SAGA,AERY,0.0
SAGA,APEN,0.0
ACINE,ATOB,0.0
KOXY,AFOS,0.0
MCOL,AESBL,0.333333333333
ACHRO,ATAZ,0.0
SMAR,ATOB,0.0
KLEBS,AFOS,0.666666666667
YEAST,AFLUZ,0.0
YEAST,AFLUC,0.0
ACHRO,AAMI,1.0
ACHRO,ACAZ,0.0
AHS,ALIN,0.0
SAGA,ATET,1.0
ALWO,AAMPC,1.0
ACHRO,AGEN,1.0
ACHRO,AMER,0.0
STAPH,AMLS,0.666666666667
AHYD,ATRI,0.666666666667
YEAST,ACAS,0.0
YEAST,AAND,
YEAST,AAMPH,0.0
SMAL,AIMP,1.0
VIRST,ANIT,0.0
VIRST,AAMO,0.0
LFC,ACOL,0.333333333333
YEAST,AVOR,0.0
CSTR,ACELX,0.0
ECLO,AFOS,0.0
A_HAFNIA S,ACELX,1.0
BCEP,AAZT,0.666666666667
ECOL,ATET,0.0
A_HAFNIA S,ACIP,0.0
BACIL,ANIT,0.0
A_HAFNIA S,ANIT,0.0
CBRA,AAMPC,0.0
EASB,AESBL,1.0
A_HAFNIA S,A_CEFPODOX,0.666666666667
A_HAFNIA S,AAUG,0.333333333333
A_HAFNIA S,ATRI,0.333333333333
BHSC,ATRI,0.0
COLIF,AAZT,0.333333333333
EFAS,ATIG,0.0
A_EAVIUM,ATRI,0.0
A_LACTOBAC,AVAN,0.333333333333
A_SVIRIDANS,AAMO,0.0
A_PROVIDEN,A_CEFPODOX,0.0
A_LACTOBAC,ATEI,0.0
BACIL,AGEN,0.0
CSTR,ARIF,0.0
EFAM,ADAP,1.0
ENTB,AAMO,0.666666666667
CSTR,AMUP,0.666666666667
AXYL,ACXT,1.0
A_LACTOBAC,ARIF,0.333333333333
BCEP,ATOB,1.0
ECLO,ACXM,0.5
ECLO,AAMO,0.5
AXYL,ACTX,1.0
ENTB,ATIG,0.0
BCEP,AIMP,0.666666666667
PAER,AESBL,1.0
DACI,ACIP,0.0
PAER,ACXM,1.0
AFAE,AERT,0.0
A_SVIRIDANS,AGEN,0.5
A_SVIRIDANS,ACIP,0.5
DACI,ACAZ,0.0
A_SVIRIDANS,ACELX,0.0
A_SVIRIDANS,AAUG,0.0
DACI,AGEN,1.0
A_SODORIFER,ATRI,0.0
A_SVIRIDANS,AVAN,0.0
AFAE,AAZT,1.0
AFAE,ATOB,0.0
AFAE,ACXT,0.0
AFAE,AIMP,0.0
AFAE,AMEC,1.0
AFAE,ACTX,1.0
SMAL,AAZT,1.0
AFAE,ACOL,0.0
A_SODORIFER,ATEM,1.0
PMIR,ACXM,0.0
BACIL,ACELX,0.0
SLIQ,ATOB,0.0
PAER,A_CEFPODOX,1.0
DACI,AAMI,1.0
SMAL,ACXM,1.0
AFAE,ATEM,1.0
PMIR,AFOS,0.5
BACIL,AAMO,0.0
DACI,AMER,0.0
A_LACTOBAC,ACXT,1.0
SMAL,A_TIMENTIN,0.0
A_SODORIFER,AAUG,1.0
A_SODORIFER,AGEN,0.0
A_SODORIFER,AESBL,1.0
A_SODORIFER,AERT,0.0
A_SODORIFER,ACXT,0.0
A_SODORIFER,ACTX,0.0
A_SODORIFER,ACOL,0.0
A_SODORIFER,ACIP,0.0
A_SODORIFER,ACELX,1.0
A_SODORIFER,ACAZ,0.0
A_SODORIFER,AAMPC,1.0
A_SODORIFER,AMEC,0.0
A_SODORIFER,AAMI,0.0
SMIL,AMLS,0.5
A_SBOVIS,ACIP,1.0
A_SBOVIS,AAUG,0.0
MMOR,A_TIMENTIN,0.0
MMOR,A_SULPHAME,0.0
A_CPARAPSIL,AFLUZ,0.5
A_CPARAPSIL,AFLUC,0.0
SMIT,AGEN,0.0
ACHRO,AAUG,0.0
ACHRO,ACELX,1.0
ACHRO,ANIT,1.0
NLF,ACOL,0.5
NLF,ATAZ,0.0
DACI,ATAZ,0.0
NLF,AMER,0.5
A_SODORIFER,ATAZ,0.0
BCER,AMUP,0.5
A_SODORIFER,ANIT,1.0
ACHRO,AERT,0.0
ACHRO,ACXT,1.0
ACHRO,ACTX,1.0
DIPHT,AAUG,0.0
DIPHT,ATET,0.5
NLF,ACAZ,0.5
A_SODORIFER,AMER,0.0
DIPHT,ACELX,0.0
NLF,AAMI,0.5
CIND,AGEN,0.0
DIPHT,AERY,1.0
DIPHT,AFUS,0.0
DIPHT,AMUP,1.0
DIPHT,ARIF,0.0
ACHRO,AMEC,1.0
BHS,AGEN,1.0
BCER,ARIF,1.0
CAMA,AGEN,0.5
CAMA,ATRI,0.5
CAMA,ANIT,0.0
A_ECOLI,A_CEFPODOX,1.0
A_ECOLI,ATRI,0.5
A_ECOLI,ATEM,0.0
A_ECOLI,ATAZ,1.0
SEPI,ANOV,0.0
PSTU,ATAZ,0.0
PSTU,AMER,0.0
PSTU,AGEN,0.0
A_ECOLI,AMER,0.0
PSTU,ACIP,0.5
PSTU,ACAZ,0.0
PSTU,AAMI,0.0
SERRA,AAMO,1.0
CAMA,ACIP,0.5
AEROC,ATET,0.0
CAMA,ACELX,0.5
CAMA,AAUG,0.5
ENTC,AAMPC,1.0
CBRA,AESBL,1.0
ACINE,A_TIMENTIN,0.5
AEROC,AAUG,0.0
AEROC,ACELX,0.0
CIND,ANIT,0.0
CIND,ATAZ,0.0
CIND,ATRI,0.0
CIND,ACIP,0.0
CIND,ACELX,0.0
CIND,ACAZ,0.0
CIND,AAUG,0.0
CIND,AAMI,0.0
SALMO,AAMO,0.0
CFRE,ATIG,0.0
QMIXY,ATRI,0.0
QMIXY,ANIT,0.0
SALMO,ACHL,0.0
SALMO,ANAL,0.0
CFRE,AIMP,1.0
CFRE,AFOS,0.5
AEROC,AMLS,1.0
PVUL,ATOB,0.0
CITRO,AAMO,1.0
A_ECOLI,ANIT,1.0
A_ECOLI,AIMP,0.0
PPUT,AAZT,1.0
A_LACTOBAC,AAUG,0.0
A_ISOLATED,ACIP,0.0
A_CPARAPSIL,APCZ,
COLIF,ATIG,0.5
A_CPARAPSIL,AMF,
A_ISOLATED,AGEN,0.0
A_CPARAPSIL,AITR,0.5
PPUT,ATOB,0.5
A_ISOLATED,ANIT,0.5
A_ISOLATED,ATRI,0.5
PPUT,AIMP,0.5
A_ECOLI,AGEN,0.0
BHS,ATET,1.0
BHS,APEN,0.0
A_CPARAPSIL,AAND,
BHS,AERY,0.0
PPUT,ACTX,0.5
BHS,ACLI,0.0
BHS,ACIP,0.0
BHS,ACELX,0.0
BCER,ATRI,1.0
A_CPARAPSIL,AVOR,0.0
SHAEM,ANOV,0.0
A_ISOLATED,ACELX,0.5
A_ISOLATED,AAUG,0.5
AEROM,AAMPC,0.0
A_ECOLI,ACXT,1.0
A_ECOLI,ACXM,1.0
A_ECOLI,ACTX,1.0
A_ECOLI,ACOL,0.0
A_ECOLI,ACIP,0.5
A_ECOLI,ACELX,1.0
A_ECOLI,ACAZ,1.0
A_ECOLI,AAUG,1.0
A_ECOLI,AAMI,0.0
A_EAVIUM,AVAN,0.0
A_EAVIUM,ANIT,1.0
BHSCG,A_CEFPODOX,0.0
A_EAVIUM,AAMO,0.0
PROTE,ACOT,0.5
ACHRO,ATRI,1.0
AERU,ACIP,0.5
ACHRO,ATEM,1.0
BHSC,ANIT,0.0
A_CPARAPSIL,ACAS,0.0
DIPHT,ACLI,0.5
CIND,AMER,0.0
HALV,AGEN,0.0
AHYD,AAMPC,0.0
AHYD,AAMI,0.0
HINF,ACLA,1.0
HINF,ACIP,0.0
HINF,AAUG,0.0
HINF,AAMO,0.0
HALV,ATRI,0.5
YEAST,ACELX,0.0
HALV,ATAZ,0.0
HALV,ANIT,0.0
HALV,AMER,0.0
ECOL,APEN,0.5
YEAST,ACIP,0.0
KPNE,AVAN,1.0
A_MBG,AMER,0.0
HINF,ACXM,0.0
AHYD,ATAZ,0.0
ECOL,AMET,0.5
A_MBG,ATAZ,0.5
HALV,ACTX,0.0
HALV,ACIP,0.0
HALV,ACELX,1.0
A_MBG,AVAN,0.0
A_PFLUORESC,AAMI,0.0
HALV,ACAZ,0.0
A_PFLUORESC,ACAZ,0.0
HALV,AAUG,1.0
A_PFLUORESC,ACIP,0.0
A_PFLUORESC,AGEN,0.0
LFC,AMEC,0.0
HINF,ACTX,0.0
AHYD,ACAZ,0.0
A_PFLUORESC,AMER,0.5
VIRST,APEN,0.0
AHYD,ATEM,0.0
EFAS,AMEC,0.5
EFAS,AMER,0.5
VIRST,AGEN,0.0
VIRST,ACIP,0.0
EFAS,ACXT,0.5
VIRST,ACELX,0.0
EFAS,ACTX,0.5
EFAS,ACOL,0.5
EFAS,ACAZ,0.5
EFAS,ATAZ,0.0
EFAS,AAMI,0.5
EFAS,ATEM,0.5
MMOR,AFOS,1.0
VIRST,ATRI,0.0
A_ARADIORES,ANIT,1.0
EFAM,ACIP,1.0
STAPH,AVAN,0.0
EFAM,AAUG,0.5
AHYD,AMER,0.0
AHYD,AMEC,0.0
A_MBG,AAMI,0.0
AHYD,AESBL,1.0
AHYD,AERT,1.0
AHYD,ACXT,1.0
A_ARADIORES,ATRI,1.0
AHYD,ACTX,0.0
KPNE,ACXM,0.5
A_MBG,ACAZ,0.0
YEAST,AAUG,0.0
LFC,AMER,0.0
HALV,ACXT,0.0
HALV,AAMI,0.0
ENTB,AAZT,0.5
HAEMO,AAUG,0.0
HAEMO,AAMO,0.0
A_ARADIORES,AGEN,0.0
MICROC,ACELX,0.0
A_ARADIORES,ACIP,0.0
A_PFLUORESC,ATAZ,0.0
A_ARADIORES,ACELX,0.0
A_ARADIORES,AAUG,0.0
MICROC,ATRI,1.0
AHS,ATEM,0.5
YEAST,AGEN,0.0
HAEMO,ACLA,1.0
AHS,ASYN,0.0
AXYL,ATOB,1.0
ABAU,AAMO,1.0
AHS,AMOX,0.5
ENTC,AESBL,0.5
YEAST,ANIT,1.0
A_CPARAPSIL,AAMPH,0.0
A_LACTOBAC,AFUS,1.0
AHS,ALEV,0.5
YEAST,ATRI,0.0
HAEMO,ACIP,0.5
MICROC,ANIT,0.0
EFAS,AERT,0.5
HAEMO,ACXM,0.0
HAEMO,ACTX,0.0
SSAL,AAMO,0.0
ECOL,ACOT,0.5
VIRST,ACLI,1.0
VIRST,AVAN,0.0
CFRE,A_CEFEPIME,1.0
A_LEUCONOS,ALIN,0.0
A_FLAVOBAC,ANIT,1.0
VIRST,ATEI,0.0
VIRST,ATET,1.0
YEAST,AMEC,0.0
ACINE,ACLI,1.0
BHSG,AAMO,0.0
BHSG,AAUG,0.0
YEAST,AAMI,0.0
A_LEUCONOS,AGEN,0.0
A_LACTOBAC,AMUP,1.0
A_FLAVOBAC,ATRI,1.0
CAMA,ATAZ,1.0
VIRST,AMOX,0.0
VIRST,AMLS,0.0
ACINE,AAMO,0.0
A_HAFNIA S,AMEC,0.0
BHSC,ATET,0.0
YEAST,ATEM,0.0
VIRST,AERY,1.0
YEAST,ATAZ,0.0
CFRE,AAMO,1.0
A_HAFNIA S,AMER,0.0
SAGA,AMLS,1.0
VIRST,ALEV,0.0
A_LACTOBAC,AMLS,1.0
CAMA,ATEM,0.0
ACINE,AAZT,1.0
A_HAFNIA S,AIMP,0.0
YEAST,AMER,0.0
SAUR,ATIG,0.0
ACINE,AMET,1.0
A_HAFNIA S,ACXM,1.0
CAMA,AMER,0.0
CAMA,ACOL,0.0
A_HAFNIA S,AESBL,0.0
YEAST,ACXT,0.0
AEROC,ALIN,0.0
YEAST,ACOL,0.0
ACINE,AERY,1.0
SERRA,AAZT,0.0
A_HAFNIA S,ACXT,0.0
CAMA,ACTX,1.0
ACINE,APEN,1.0
SEPI,AVAN,0.0
CAMA,ACXT,1.0
A_HAFNIA S,ACOL,0.0
CAMA,AERT,0.0
AEROC,ACXT,0.0
A_HAFNIA S,ACTX,1.0
CAMA,AESBL,1.0
CAMA,ACAZ,1.0
YEAST,AERT,0.0
YEAST,AESBL,1.0
YEAST,ACAZ,0.0
A_HAFNIA S,AAMI,0.0
YEAST,ACTX,0.0
SALMO,ACONE,0.0
BHSG,ANIT,0.0
BHSG,ATRI,0.0
A_HAFNIA S,AGEN,0.0
A_HAFNIA S,AAMPC,1.0
ACINE,ATET,0.0
CAMA,AAMI,0.0
ACINE,ATIG,0.0
A_LEUCONOS,AAMO,0.0
SAUR,AOXA,0.0
A_HAFNIA S,ACAZ,1.0
SERRA,ACOT,0.0
CAMA,AMEC,0.0
BHSG,ACELX,0.0
A_RAOULTEL,ANIT,1.0
BHSC,APEN,0.0
ACHRO,AESBL,1.0
SPYO,AAUG,0.0
SPYO,ACELX,0.0
SPYO,ACIP,0.0
SPYO,AGEN,0.0
SPYO,ANIT,0.0
SPYO,ATRI,0.0
SSAL,AAUG,0.0
SSAL,ACELX,0.0
ACHRO,ACOL,0.0
A_RAOULTEL,ACXT,1.0
A_RAOULTEL,ACXM,1.0
A_RAOULTEL,ACTX,1.0
A_RAOULTEL,ACOL,0.0
A_RAOULTEL,ACIP,1.0
BHSC,AERY,0.0
A_RAOULTEL,ACELX,1.0
A_RAOULTEL,ACAZ,1.0
A_RAOULTEL,AAUG,0.0
SSAP,ACXT,0.0
A_RAOULTEL,AAMPC,0.0
A_RAOULTEL,AAMI,0.0
SMAL,AVAN,0.0
ABAU,ACOT,1.0
A_SVIRIDANS,ACLI,0.0
A_SVIRIDANS,AERY,1.0
A_SVIRIDANS,APEN,0.0
A_MBG,ATET,0.0
ABAU,AAZT,1.0
SPARAS,ATRI,1.0
SPARAS,ATET,0.0
SPARAS,APEN,0.0
SPARAS,ANIT,0.0
SMIT,AMLS,1.0
A_RAOULTEL,ATAZ,0.0
A_RAOULTEL,ATOB,0.0
A_RAOULTEL,ATRI,1.0
A_RAOULTEL,AMER,0.0
A_RAOULTEL,A_CEFPODOX,0.0
A_RAOULTEL,AMEC,0.0
A_RAOULTEL,AIMP,0.0
A_RAOULTEL,AGEN,0.0
A_SBOVIS,ACLI,0.0
A_SBOVIS,AERY,1.0
A_SBOVIS,APEN,0.0
SMIL,ATEI,
A_SBOVIS,ATEI,0.0
A_SBOVIS,ATET,0.0
A_RAOULTEL,AESBL,1.0
SORA,ACLI,0.0
SORA,AERY,0.0
SORA,APEN,0.0
SORA,ATEI,0.0
ABAU,ATIG,1.0
SORA,AVAN,0.0
SPARAS,AAMO,0.0
SPARAS,ACLI,0.0
SPARAS,AERY,0.0
SPARAS,AMLS,1.0
SMAR,AFOS,1.0
A_SVIRIDANS,ATET,1.0
A_MBG,ATEM,0.0
A_MBG,ATEI,0.0
A_MBG,AAMO,
STAPH,ATEI,0.0
BCEP,ATEM,0.0
A_LRHAMNOSU,ATRI,1.0
A_LRHAMNOSU,ATET,0.0
A_LRHAMNOSU,APEN,0.0
A_LRHAMNOSU,ANIT,0.0
A_LRHAMNOSU,AMLS,1.0
A_LRHAMNOSU,AGEN,0.0
A_LRHAMNOSU,AERY,0.0
BHSA,A_CEFPODOX,0.0
A_LRHAMNOSU,ACLI,0.0
A_LRHAMNOSU,ACIP,1.0
SHAEM,AVAN,0.0
A_LRHAMNOSU,AAMO,0.0
BHSB,AMET,0.0
A_LEUCONOS,AVAN,1.0
A_LEUCONOS,ATEI,1.0
A_LEUCONOS,ASYN,0.0
A_LEUCONOS,ANIT,1.0
VIRST,AAUG,0.0
A_HAFNIA S,ATOB,0.0
A_HAFNIA S,ATAZ,1.0
BHSC,AAMO,0.0
BHSC,AAUG,0.0
BHSC,ACELX,0.0
BHSC,ACIP,0.0
BHSC,ACLI,0.0
BCEP,AMEC,1.0
BCEP,AERT,1.0
A_MBG,APEN,0.0
SLUG,AAUG,0.0
STAPH,ACELX,0.0
BACIL,AAUG,0.0
A_MBG,AMEC,1.0
BACIL,AFUS,1.0
BACIL,AMET,1.0
A_MBG,AESBL,1.0
A_MBG,AERY,1.0
A_MBG,AERT,0.0
BCEP,ACTX,1.0
SMAL,AAMO,0.0
BCEP,ACXT,1.0
SLUG,ATRI,1.0
SLUG,ATET,0.0
SLUG,ARIF,0.0
SLUG,APEN,0.0
SLUG,ANIT,0.0
SLUG,AMUP,0.0
SLUG,AMET,1.0
SLUG,AGEN,0.0
SLUG,AFUS,0.0
SLUG,AERY,0.0
SLUG,ACLI,0.0
A_MBG,ACXT,0.0
SLUG,ACIP,0.0
A_MBG,ACTX,0.0
A_MBG,ACOL,0.0
A_MBG,ACLI,0.0
A_LRHAMNOSU,ACELX,1.0
AVIR,AVAN,0.0
ROTH,ATRI,1.0
A_CLUSITANI,AAMPH,0.0
A_CLUSITANI,ACAS,0.0
A_CLUSITANI,AFLUC,0.0
A_CLUSITANI,AFLUZ,0.0
A_CLUSITANI,AITR,0.0
MICROC,AAMO,0.0
MICROC,AAUG,0.0
MICROC,ACIP,1.0
MICROC,ACLI,0.0
MICROC,AERY,0.0
MICROC,AGEN,0.0
MICROC,APEN,0.0
MICROC,ATEI,0.0
MICROC,AVAN,0.0
A_CLUSITANI,AMF,
AHS,ATAZ,0.0
MMOR,AAZT,0.0
ECLO,ACPO,1.0
A_CLUSITANI,AAND,
A_CHRYSEOM,A_CEFPODOX,1.0
DACI,ATEM,0.0
A_CHRYSEOM,ATRI,1.0
A_CHRYSEOM,ACTX,0.0
A_CHRYSEOM,ACXM,1.0
A_CHRYSEOM,ACXT,1.0
LFC,AVAN,0.0
ECOL,ACLI,0.0
LFC,A_SULPHAME,0.0
LFC,A_TIMENTIN,1.0
A_CHRYSEOM,AESBL,1.0
A_CHRYSEOM,AGEN,0.0
A_CHRYSEOM,AIMP,0.0
A_CHRYSEOM,AMEC,1.0
A_CHRYSEOM,AMER,0.0
A_CHRYSEOM,ANIT,1.0
A_CHRYSEOM,ATAZ,0.0
MCOL,ACOT,0.0
A_CHRYSEOM,ATOB,0.0
ECLO,ATIG,0.0
A_CLUSITANI,APCZ,
A_CLUSITANI,AVOR,0.0
AHS,AMER,0.0
ECLO,AAZT,0.0
NEISS,AAMI,0.0
NEISS,AAUG,0.0
NEISS,ACAZ,0.0
NEISS,ACELX,0.0
NEISS,ACIP,0.0
NEISS,ACOL,0.0
NEISS,AGEN,0.0
NEISS,AIMP,0.0
NEISS,ANIT,0.0
NEISS,ATAZ,0.0
NEISS,ATRI,1.0
NEISS,A_CEFPODOX,0.0
NLF,AAZT,1.0
DACI,ATRI,1.0
NLF,ACTX,0.0
NLF,ACXT,0.0
NLF,AERT,0.0
MODO,ATRI,1.0
MODO,ATEM,1.0
MODO,ATAZ,0.0
MODO,AAUG,0.0
AHS,AERT,0.0
AHS,ACXT,0.0
AHS,ACTX,0.0
AHS,ACOL,1.0
MMOR,ATIG,0.0
MMOR,AVAN,0.0
MODO,AAMI,1.0
MODO,ACAZ,1.0
MODO,ANIT,1.0
MODO,ACELX,1.0
MODO,ACIP,1.0
MODO,ACOL,1.0
MODO,ACTX,1.0
MODO,ACXT,0.0
MODO,AGEN,1.0
MODO,AMEC,1.0
LFC,AIMP,0.0
A_CHRYSEOM,ACOL,0.0
LFC,AESBL,1.0
KOXY,AAMO,
A_ARADIORES,APEN,1.0
ALWO,AMET,1.0
A_ARADIORES,ATET,0.0
ENTAE,ACPO,1.0
A_BSGD,AAUG,0.0
A_BSGD,ACIP,1.0
A_BSGD,AERY,0.0
A_BSGD,ANIT,0.0
A_BSGD,ATRI,0.0
A_CGUILLIER,AAMPH,0.0
ALWO,ACOT,0.0
A_CGUILLIER,AAND,
A_CGUILLIER,ACAS,0.0
A_CGUILLIER,AFLUC,0.0
A_CGUILLIER,AFLUZ,1.0
ALWO,AAMO,0.0
EFAS,AESBL,1.0
A_ARADIORES,AMET,1.0
HALV,ATEM,0.0
HALV,AMEC,0.0
AVIR,ANIT,1.0
AVIR,ATRI,0.0
AXYL,AAMPC,0.0
AVIR,ATEI,0.0
AXYL,AAZT,1.0
ENTC,ACOT,0.0
AXYL,AESBL,0.0
AVIR,APEN,0.0
AXYL,AIMP,0.0
HALV,AERT,0.0
AVIR,AERY,0.0
AVIR,ACLI,0.0
A_ARADIORES,ACLI,1.0
ALWO,AVAN,0.0
A_ARADIORES,AERY,1.0
A_ARADIORES,AFUS,1.0
HALV,ACOL,0.0
EFAS,ADAP,
EFAS,AAMPC,1.0
A_CHRYSEOM,ACIP,0.0
A_CGUILLIER,AITR,0.0
